date,gpu architecture,percentage
2022-06-01,GCN 4.0,0.0423
2022-06-01,Unknown,0.06740000000000002
2022-06-01,TeraScale 3,0.00030000000000000003
2022-06-01,TeraScale 2,0.00030000000000000003
2022-06-01,GCN 1.0,0.006000000000000002
2022-06-01,GCN 2.0,0.0006
2022-06-01,RDNA 1.0,0.0139
2022-06-01,RDNA 2.0,0.013700000000000002
2022-06-01,GCN 5.0,0.0234
2022-06-01,Generation 7.5,0.0039
2022-06-01,Generation 9.0,0.0053
2022-06-01,Generation 8.0,0.0024000000000000002
2022-06-01,Generation 9.5,0.0184
2022-06-01,Maxwell,0.019299999999999998
2022-06-01,Kepler 2.0,0.0013
2022-06-01,Fermi,0.0015
2022-06-01,Fermi 2.0,0.0017000000000000001
2022-06-01,Kepler,0.009299999999999998
2022-06-01,Pascal,0.20500000000000004
2022-06-01,Turing 16,0.1552
2022-06-01,Maxwell 2.0,0.0259
2022-06-01,Turing,0.1136
2022-06-01,Ampere,0.16749999999999998
2022-07-01,GCN 3.0,0.0028
2022-07-01,GCN 4.0,0.046599999999999996
2022-07-01,Unknown,0.0623
2022-07-01,TeraScale 2,0.0002
2022-07-01,GCN 1.0,0.005399999999999999
2022-07-01,TeraScale 3,0.0001
2022-07-01,GCN 2.0,0.0006
2022-07-01,RDNA 1.0,0.0158
2022-07-01,RDNA 2.0,0.0168
2022-07-01,GCN 5.0,0.020999999999999998
2022-07-01,GCN 5.1,0.0001
2022-07-01,Generation 7.5,0.003
2022-07-01,Generation 9.0,0.0039
2022-07-01,Generation 8.0,0.0017000000000000001
2022-07-01,Generation 9.5,0.012700000000000001
2022-07-01,Maxwell,0.0173
2022-07-01,Kepler 2.0,0.001
2022-07-01,Fermi,0.0013999999999999998
2022-07-01,Fermi 2.0,0.0016000000000000003
2022-07-01,Kepler,0.0089
2022-07-01,Pascal,0.21730000000000002
2022-07-01,Turing 16,0.1559
2022-07-01,Maxwell 2.0,0.027800000000000002
2022-07-01,Turing,0.12170000000000002
2022-07-01,Ampere,0.18360000000000004
2022-08-01,GCN 3.0,0.0026000000000000003
2022-08-01,GCN 4.0,0.0406
2022-08-01,Unknown,0.0656
2022-08-01,TeraScale 2,0.0002
2022-08-01,GCN 1.0,0.0056
2022-08-01,TeraScale 3,0.0001
2022-08-01,RDNA 1.0,0.0137
2022-08-01,GCN 2.0,0.0005
2022-08-01,RDNA 2.0,0.0166
2022-08-01,GCN 5.0,0.022699999999999998
2022-08-01,Generation 7.5,0.0037999999999999996
2022-08-01,Generation 9.0,0.0054
2022-08-01,Generation 8.0,0.0023
2022-08-01,Generation 9.5,0.017300000000000003
2022-08-01,Maxwell,0.0172
2022-08-01,Kepler 2.0,0.0012
2022-08-01,Fermi,0.0015
2022-08-01,Fermi 2.0,0.0016000000000000003
2022-08-01,Kepler,0.0086
2022-08-01,Pascal,0.19290000000000004
2022-08-01,Turing 16,0.15
2022-08-01,Maxwell 2.0,0.0243
2022-08-01,Turing,0.1137
2022-08-01,Ampere,0.19590000000000002
2022-09-01,GCN 3.0,0.0025
2022-09-01,GCN 4.0,0.0379
2022-09-01,Unknown,0.0628
2022-09-01,TeraScale 2,0.0002
2022-09-01,GCN 1.0,0.0049
2022-09-01,TeraScale 3,0.0001
2022-09-01,GCN 2.0,0.0005
2022-09-01,RDNA 1.0,0.012799999999999999
2022-09-01,RDNA 2.0,0.017400000000000002
2022-09-01,GCN 5.0,0.0207
2022-09-01,GCN 5.1,0.0001
2022-09-01,Generation 7.5,0.0035
2022-09-01,Generation 9.0,0.0046
2022-09-01,Generation 8.0,0.002
2022-09-01,Generation 9.5,0.015300000000000001
2022-09-01,Maxwell,0.016200000000000003
2022-09-01,Kepler 2.0,0.001
2022-09-01,Fermi,0.0012
2022-09-01,Fermi 2.0,0.0015000000000000002
2022-09-01,Kepler,0.0079
2022-09-01,Pascal,0.19259999999999997
2022-09-01,Turing 16,0.1539
2022-09-01,Maxwell 2.0,0.0229
2022-09-01,Turing,0.1134
2022-09-01,Ampere,0.2135
2022-10-01,GCN 3.0,0.0021999999999999997
2022-10-01,GCN 4.0,0.0345
2022-10-01,Unknown,0.058300000000000005
2022-10-01,TeraScale 2,0.0002
2022-10-01,GCN 1.0,0.004299999999999999
2022-10-01,GCN 2.0,0.0004
2022-10-01,RDNA 1.0,0.012
2022-10-01,RDNA 2.0,0.016800000000000002
2022-10-01,GCN 5.0,0.019499999999999997
2022-10-01,Generation 7.5,0.0031
2022-10-01,Generation 9.0,0.0044
2022-10-01,Generation 8.0,0.0019
2022-10-01,Generation 9.5,0.014300000000000002
2022-10-01,Maxwell,0.0146
2022-10-01,Kepler 2.0,0.001
2022-10-01,Fermi,0.0010999999999999998
2022-10-01,Fermi 2.0,0.0013000000000000002
2022-10-01,Kepler,0.0066999999999999985
2022-10-01,Pascal,0.1823
2022-10-01,Turing 16,0.1449
2022-10-01,Maxwell 2.0,0.0209
2022-10-01,Turing,0.12340000000000001
2022-10-01,Ampere,0.23180000000000003
2022-11-01,GCN 3.0,0.0027
2022-11-01,GCN 4.0,0.0383
2022-11-01,Unknown,0.0658
2022-11-01,TeraScale 2,0.0002
2022-11-01,GCN 1.0,0.0049
2022-11-01,TeraScale 3,0.0001
2022-11-01,GCN 2.0,0.0005
2022-11-01,RDNA 1.0,0.0132
2022-11-01,RDNA 2.0,0.020399999999999995
2022-11-01,GCN 5.0,0.0212
2022-11-01,Generation 7.5,0.0036
2022-11-01,Generation 9.0,0.004699999999999999
2022-11-01,Generation 8.0,0.002
2022-11-01,Generation 9.5,0.0158
2022-11-01,Maxwell,0.0165
2022-11-01,Kepler 2.0,0.0011
2022-11-01,Fermi,0.0012
2022-11-01,Fermi 2.0,0.0015000000000000002
2022-11-01,Kepler,0.0076
2022-11-01,Pascal,0.17810000000000004
2022-11-01,Turing 16,0.1468
2022-11-01,Maxwell 2.0,0.022099999999999998
2022-11-01,Turing,0.1067
2022-11-01,Ampere,0.23349999999999999
2022-12-01,GCN 3.0,0.0023
2022-12-01,GCN 4.0,0.037099999999999994
2022-12-01,Unknown,0.0664
2022-12-01,TeraScale 2,0.0002
2022-12-01,GCN 1.0,0.0047
2022-12-01,TeraScale 3,0.0002
2022-12-01,GCN 2.0,0.0005
2022-12-01,RDNA 1.0,0.013
2022-12-01,RDNA 2.0,0.0221
2022-12-01,GCN 5.0,0.020999999999999998
2022-12-01,Generation 7.5,0.0037
2022-12-01,Generation 9.0,0.0050999999999999995
2022-12-01,Generation 8.0,0.0022
2022-12-01,Generation 9.5,0.0166
2022-12-01,Maxwell,0.0165
2022-12-01,Kepler 2.0,0.0011
2022-12-01,Fermi,0.0012
2022-12-01,Fermi 2.0,0.0014000000000000002
2022-12-01,Kepler,0.0075
2022-12-01,Pascal,0.1737
2022-12-01,Turing 16,0.1469
2022-12-01,Maxwell 2.0,0.0209
2022-12-01,Turing,0.10729999999999999
2022-12-01,Ampere,0.2354
2023-01-01,GCN 3.0,0.0023
2023-01-01,GCN 4.0,0.03730000000000001
2023-01-01,Unknown,0.067
2023-01-01,TeraScale 2,0.00030000000000000003
2023-01-01,GCN 1.0,0.0047
2023-01-01,TeraScale 3,0.0001
2023-01-01,GCN 2.0,0.0005
2023-01-01,RDNA 1.0,0.013
2023-01-01,RDNA 2.0,0.024300000000000002
2023-01-01,GCN 5.0,0.020599999999999997
2023-01-01,Generation 7.5,0.0037999999999999996
2023-01-01,Generation 9.0,0.0052
2023-01-01,Generation 8.0,0.0022
2023-01-01,Generation 9.5,0.0161
2023-01-01,Maxwell,0.0162
2023-01-01,Kepler 2.0,0.0011
2023-01-01,Fermi,0.0013
2023-01-01,Fermi 2.0,0.0014000000000000002
2023-01-01,Kepler,0.006999999999999998
2023-01-01,Pascal,0.16810000000000003
2023-01-01,Turing 16,0.1449
2023-01-01,Maxwell 2.0,0.019999999999999997
2023-01-01,Turing,0.10229999999999999
2023-01-01,Ampere,0.24530000000000002
2023-01-01,Ada Lovelace,0.0043
2023-02-01,GCN 3.0,0.0021
2023-02-01,GCN 4.0,0.0356
2023-02-01,Unknown,0.0627
2023-02-01,TeraScale 2,0.0001
2023-02-01,GCN 1.0,0.004
2023-02-01,GCN 2.0,0.0004
2023-02-01,RDNA 1.0,0.012899999999999998
2023-02-01,RDNA 2.0,0.024700000000000003
2023-02-01,GCN 5.0,0.018899999999999997
2023-02-01,Generation 7.5,0.0033
2023-02-01,Generation 9.0,0.0046
2023-02-01,Generation 8.0,0.0019
2023-02-01,Generation 9.5,0.0146
2023-02-01,Maxwell,0.0149
2023-02-01,Kepler 2.0,0.001
2023-02-01,Fermi,0.0010999999999999998
2023-02-01,Fermi 2.0,0.0012000000000000001
2023-02-01,Kepler,0.006399999999999999
2023-02-01,Pascal,0.1614
2023-02-01,Turing 16,0.1432
2023-02-01,Maxwell 2.0,0.018999999999999996
2023-02-01,Turing,0.10629999999999999
2023-02-01,Ampere,0.2654
2023-02-01,Ada Lovelace,0.007299999999999999
2023-03-01,GCN 3.0,0.0012000000000000001
2023-03-01,GCN 4.0,0.0241
2023-03-01,Unknown,0.04150000000000001
2023-03-01,GCN 1.0,0.0023
2023-03-01,GCN 2.0,0.0003
2023-03-01,RDNA 1.0,0.008799999999999999
2023-03-01,RDNA 2.0,0.0184
2023-03-01,GCN 5.0,0.0117
2023-03-01,Generation 7.5,0.0019
2023-03-01,Generation 9.0,0.0027
2023-03-01,Generation 8.0,0.001
2023-03-01,Generation 9.5,0.008
2023-03-01,Maxwell,0.0092
2023-03-01,Kepler 2.0,0.0006
2023-03-01,Fermi,0.0008
2023-03-01,Kepler,0.004
2023-03-01,Pascal,0.16199999999999998
2023-03-01,Turing 16,0.1195
2023-03-01,Fermi 2.0,0.0005
2023-03-01,Maxwell 2.0,0.015
2023-03-01,Turing,0.15850000000000003
2023-03-01,Ampere,0.3472
2023-03-01,Ada Lovelace,0.0075
2023-05-01,GCN 3.0,0.0019
2023-05-01,GCN 4.0,0.0352
2023-05-01,Unknown,0.06270000000000002
2023-05-01,TeraScale 2,0.0002
2023-05-01,GCN 1.0,0.0034999999999999996
2023-05-01,GCN 2.0,0.0004
2023-05-01,RDNA 1.0,0.0131
2023-05-01,RDNA 2.0,0.0274
2023-05-01,GCN 5.0,0.0179
2023-05-01,Generation 7.5,0.0034000000000000002
2023-05-01,Generation 9.0,0.0047
2023-05-01,Generation 8.0,0.0019
2023-05-01,Generation 9.5,0.014300000000000002
2023-05-01,Maxwell,0.0138
2023-05-01,Kepler 2.0,0.0009
2023-05-01,Fermi,0.001
2023-05-01,Fermi 2.0,0.001
2023-05-01,Kepler,0.005799999999999999
2023-05-01,Pascal,0.1509
2023-05-01,Turing 16,0.1417
2023-05-01,Maxwell 2.0,0.0171
2023-05-01,Turing,0.1023
2023-05-01,Ampere,0.275
2023-05-01,Ada Lovelace,0.0168
2023-06-01,GCN 3.0,0.0019
2023-06-01,GCN 4.0,0.0335
2023-06-01,Unknown,0.06120000000000001
2023-06-01,TeraScale 2,0.0001
2023-06-01,GCN 1.0,0.0034999999999999996
2023-06-01,GCN 2.0,0.0004
2023-06-01,RDNA 1.0,0.012899999999999998
2023-06-01,RDNA 2.0,0.029700000000000004
2023-06-01,GCN 5.0,0.0168
2023-06-01,Generation 7.5,0.0035
2023-06-01,Generation 9.0,0.0048
2023-06-01,Generation 8.0,0.0018
2023-06-01,Generation 9.5,0.014
2023-06-01,Maxwell,0.0126
2023-06-01,Kepler 2.0,0.0008
2023-06-01,Fermi,0.001
2023-06-01,Fermi 2.0,0.0011
2023-06-01,Kepler,0.005699999999999999
2023-06-01,Pascal,0.14200000000000002
2023-06-01,Turing 16,0.1537
2023-06-01,Maxwell 2.0,0.0166
2023-06-01,Turing,0.09669999999999998
2023-06-01,Ampere,0.26830000000000004
2023-06-01,Ada Lovelace,0.026500000000000003
2023-07-01,GCN 3.0,0.002
2023-07-01,GCN 4.0,0.0342
2023-07-01,Unknown,0.06280000000000001
2023-07-01,TeraScale 2,0.0002
2023-07-01,GCN 1.0,0.0034000000000000002
2023-07-01,TeraScale 3,0.0001
2023-07-01,GCN 2.0,0.0004
2023-07-01,RDNA 1.0,0.0137
2023-07-01,RDNA 2.0,0.0324
2023-07-01,GCN 5.0,0.0173
2023-07-01,Generation 7.5,0.0038
2023-07-01,Generation 9.0,0.0052
2023-07-01,Generation 8.0,0.0019
2023-07-01,Generation 9.5,0.0151
2023-07-01,Maxwell,0.0127
2023-07-01,Kepler 2.0,0.0009
2023-07-01,Fermi,0.001
2023-07-01,Fermi 2.0,0.0011
2023-07-01,Kepler,0.005499999999999999
2023-07-01,Pascal,0.14269999999999997
2023-07-01,Turing 16,0.127
2023-07-01,Maxwell 2.0,0.017
2023-07-01,Turing,0.09839999999999999
2023-07-01,Ampere,0.26719999999999994
2023-07-01,Ada Lovelace,0.030499999999999996
2023-08-01,GCN 3.0,0.0017
2023-08-01,GCN 4.0,0.0329
2023-08-01,Unknown,0.0606
2023-08-01,TeraScale 2,0.0002
2023-08-01,GCN 1.0,0.0031999999999999997
2023-08-01,GCN 2.0,0.0003
2023-08-01,RDNA 1.0,0.013600000000000001
2023-08-01,RDNA 2.0,0.034300000000000004
2023-08-01,GCN 5.0,0.015600000000000001
2023-08-01,Generation 7.5,0.0035
2023-08-01,Generation 9.0,0.0048000000000000004
2023-08-01,Generation 8.0,0.0018
2023-08-01,Generation 9.5,0.0138
2023-08-01,Maxwell,0.0115
2023-08-01,Kepler 2.0,0.0008
2023-08-01,Fermi,0.001
2023-08-01,Fermi 2.0,0.001
2023-08-01,Kepler,0.005100000000000001
2023-08-01,Pascal,0.1346
2023-08-01,Turing 16,0.1253
2023-08-01,Maxwell 2.0,0.016
2023-08-01,Turing,0.09609999999999999
2023-08-01,Ampere,0.2784999999999999
2023-08-01,Ada Lovelace,0.043
2023-09-01,GCN 3.0,0.0013
2023-09-01,GCN 4.0,0.0307
2023-09-01,Unknown,0.056900000000000006
2023-09-01,GCN 1.0,0.0029999999999999996
2023-09-01,GCN 2.0,0.0003
2023-09-01,RDNA 1.0,0.0126
2023-09-01,RDNA 2.0,0.032499999999999994
2023-09-01,GCN 5.0,0.0138
2023-09-01,Generation 7.5,0.0029
2023-09-01,Generation 9.0,0.004200000000000001
2023-09-01,Generation 8.0,0.0014
2023-09-01,Generation 9.5,0.012
2023-09-01,Maxwell,0.0103
2023-09-01,Kepler 2.0,0.0007
2023-09-01,Fermi,0.0008
2023-09-01,Fermi 2.0,0.0008
2023-09-01,Kepler,0.005000000000000001
2023-09-01,Pascal,0.13099999999999998
2023-09-01,Turing 16,0.1197
2023-09-01,Maxwell 2.0,0.014700000000000001
2023-09-01,Turing,0.1047
2023-09-01,Ampere,0.2912
2023-09-01,Ada Lovelace,0.044800000000000006
2023-10-01,GCN 3.0,0.0011
2023-10-01,GCN 4.0,0.0237
2023-10-01,RDNA 3.0,0.0021
2023-10-01,Unknown,0.04610000000000001
2023-10-01,GCN 1.0,0.0021
2023-10-01,GCN 2.0,0.0002
2023-10-01,RDNA 1.0,0.009899999999999999
2023-10-01,RDNA 2.0,0.0262
2023-10-01,GCN 5.0,0.010799999999999999
2023-10-01,Generation 7.5,0.0023
2023-10-01,Generation 9.0,0.0034000000000000002
2023-10-01,Generation 8.0,0.0011
2023-10-01,Generation 9.5,0.013000000000000001
2023-10-01,Generation 12.1/Generation 12.2,0.0141
2023-10-01,Generation 12.2,0.0009
2023-10-01,Maxwell,0.0078000000000000005
2023-10-01,Kepler 2.0,0.0005
2023-10-01,Fermi,0.0007
2023-10-01,Kepler,0.003299999999999999
2023-10-01,Pascal,0.1185
2023-10-01,Turing 16,0.10099999999999999
2023-10-01,Fermi 2.0,0.0004
2023-10-01,Maxwell 2.0,0.011899999999999999
2023-10-01,Turing,0.126
2023-10-01,Ampere,0.3341
2023-10-01,Ada Lovelace,0.0962
2023-11-01,GCN 3.0,0.0013
2023-11-01,GCN 4.0,0.0323
2023-11-01,RDNA 3.0,0.0034
2023-11-01,Unknown,0.0604
2023-11-01,TeraScale 2,0.0001
2023-11-01,GCN 1.0,0.0027
2023-11-01,GCN 2.0,0.0003
2023-11-01,RDNA 1.0,0.013599999999999998
2023-11-01,RDNA 2.0,0.0377
2023-11-01,GCN 5.0,0.014
2023-11-01,Generation 7.5,0.0029999999999999996
2023-11-01,Generation 9.0,0.0043
2023-11-01,Generation 8.0,0.0014
2023-11-01,Generation 9.5,0.017499999999999998
2023-11-01,Generation 12.1/Generation 12.2,0.0189
2023-11-01,Generation 12.2,0.0013
2023-11-01,Maxwell,0.010499999999999997
2023-11-01,Kepler 2.0,0.0006
2023-11-01,Fermi,0.0009000000000000001
2023-11-01,Kepler,0.004600000000000001
2023-11-01,Pascal,0.12890000000000001
2023-11-01,Turing 16,0.11510000000000001
2023-11-01,Fermi 2.0,0.0007
2023-11-01,Maxwell 2.0,0.0146
2023-11-01,Turing,0.09249999999999999
2023-11-01,Ampere,0.2769
2023-11-01,Ada Lovelace,0.0916
2023-12-01,GCN 3.0,0.0014
2023-12-01,GCN 4.0,0.031199999999999995
2023-12-01,RDNA 3.0,0.0035
2023-12-01,Unknown,0.06230000000000001
2023-12-01,GCN 1.0,0.0028
2023-12-01,GCN 2.0,0.0003
2023-12-01,RDNA 1.0,0.013499999999999998
2023-12-01,RDNA 2.0,0.037399999999999996
2023-12-01,GCN 5.0,0.014
2023-12-01,Generation 7.5,0.0032
2023-12-01,Generation 9.0,0.0048000000000000004
2023-12-01,Generation 8.0,0.0015
2023-12-01,Generation 9.5,0.018299999999999997
2023-12-01,Generation 12.1/Generation 12.2,0.0191
2023-12-01,Generation 12.2,0.0014
2023-12-01,Maxwell,0.010199999999999999
2023-12-01,Kepler 2.0,0.0006
2023-12-01,Fermi,0.0009000000000000001
2023-12-01,Fermi 2.0,0.0009000000000000001
2023-12-01,Kepler,0.0045000000000000005
2023-12-01,Pascal,0.12089999999999998
2023-12-01,Turing 16,0.11280000000000001
2023-12-01,Maxwell 2.0,0.0143
2023-12-01,Turing,0.09260000000000002
2023-12-01,Ampere,0.27249999999999996
2023-12-01,Ada Lovelace,0.0966
2024-01-01,GCN 3.0,0.0014
2024-01-01,GCN 4.0,0.031400000000000004
2024-01-01,RDNA 3.0,0.0038
2024-01-01,Unknown,0.06260000000000002
2024-01-01,GCN 1.0,0.0026000000000000003
2024-01-01,GCN 2.0,0.0003
2024-01-01,RDNA 1.0,0.013499999999999998
2024-01-01,RDNA 2.0,0.0384
2024-01-01,GCN 5.0,0.0132
2024-01-01,Generation 7.5,0.0029999999999999996
2024-01-01,Generation 9.0,0.0045
2024-01-01,Generation 8.0,0.0015
2024-01-01,Generation 9.5,0.0178
2024-01-01,Generation 12.1/Generation 12.2,0.0201
2024-01-01,Generation 12.2,0.0015
2024-01-01,Maxwell,0.0098
2024-01-01,Kepler 2.0,0.0006
2024-01-01,Fermi,0.001
2024-01-01,Kepler,0.0043
2024-01-01,Pascal,0.1177
2024-01-01,Turing 16,0.11109999999999998
2024-01-01,Fermi 2.0,0.0007
2024-01-01,Maxwell 2.0,0.014000000000000002
2024-01-01,Turing,0.08910000000000001
2024-01-01,Ampere,0.27379999999999993
2024-01-01,Ada Lovelace,0.1082
2024-02-01,GCN 3.0,0.0011
2024-02-01,GCN 4.0,0.0283
2024-02-01,RDNA 3.0,0.0037
2024-02-01,Unknown,0.057400000000000014
2024-02-01,GCN 1.0,0.0021
2024-02-01,GCN 2.0,0.0003
2024-02-01,RDNA 1.0,0.0123
2024-02-01,RDNA 2.0,0.03560000000000001
2024-02-01,GCN 5.0,0.0116
2024-02-01,Generation 7.5,0.0027
2024-02-01,Generation 9.0,0.0040999999999999995
2024-02-01,Generation 8.0,0.0012
2024-02-01,Generation 9.5,0.016
2024-02-01,Generation 12.1/Generation 12.2,0.0183
2024-02-01,Generation 12.2,0.0013
2024-02-01,Maxwell,0.0088
2024-02-01,Kepler 2.0,0.0005
2024-02-01,Fermi,0.0008
2024-02-01,Kepler,0.0035999999999999995
2024-02-01,Pascal,0.11170000000000001
2024-02-01,Turing 16,0.1043
2024-02-01,Fermi 2.0,0.0005
2024-02-01,Maxwell 2.0,0.0126
2024-02-01,Turing,0.09849999999999999
2024-02-01,Ampere,0.2876
2024-02-01,Ada Lovelace,0.12710000000000002
2024-03-01,GCN 3.0,0.0011
2024-03-01,GCN 4.0,0.027499999999999997
2024-03-01,RDNA 3.0,0.0039
2024-03-01,Unknown,0.05720000000000001
2024-03-01,GCN 1.0,0.002
2024-03-01,GCN 2.0,0.0002
2024-03-01,RDNA 1.0,0.0118
2024-03-01,RDNA 2.0,0.03470000000000001
2024-03-01,GCN 5.0,0.011499999999999998
2024-03-01,Generation 7.5,0.0028
2024-03-01,Generation 9.0,0.004200000000000001
2024-03-01,Generation 8.0,0.0013
2024-03-01,Generation 9.5,0.0159
2024-03-01,Generation 12.1/Generation 12.2,0.0187
2024-03-01,Generation 12.2,0.0013
2024-03-01,Maxwell,0.008299999999999998
2024-03-01,Kepler 2.0,0.0005
2024-03-01,Fermi,0.0005
2024-03-01,Kepler,0.0033999999999999994
2024-03-01,Pascal,0.10690000000000001
2024-03-01,Turing 16,0.10089999999999999
2024-03-01,Fermi 2.0,0.0004
2024-03-01,Maxwell 2.0,0.011899999999999997
2024-03-01,Turing,0.09930000000000001
2024-03-01,Ampere,0.2915
2024-03-01,Ada Lovelace,0.13620000000000002
2024-04-01,GCN 3.0,0.0011
2024-04-01,GCN 4.0,0.0294
2024-04-01,RDNA 3.0,0.0044
2024-04-01,Unknown,0.059800000000000006
2024-04-01,GCN 1.0,0.0021
2024-04-01,GCN 2.0,0.0002
2024-04-01,RDNA 1.0,0.0127
2024-04-01,RDNA 2.0,0.0383
2024-04-01,GCN 5.0,0.011399999999999999
2024-04-01,Generation 7.5,0.0028
2024-04-01,Generation 9.0,0.0042
2024-04-01,Generation 8.0,0.0012
2024-04-01,Generation 9.5,0.016
2024-04-01,Generation 12.1/Generation 12.2,0.0188
2024-04-01,Generation 12.2,0.0013000000000000002
2024-04-01,Maxwell,0.0084
2024-04-01,Kepler 2.0,0.0005
2024-04-01,Fermi,0.0005
2024-04-01,Kepler,0.003499999999999999
2024-04-01,Pascal,0.10650000000000003
2024-04-01,Turing 16,0.1043
2024-04-01,Fermi 2.0,0.0005
2024-04-01,Maxwell 2.0,0.012199999999999999
2024-04-01,Turing,0.0899
2024-04-01,Ampere,0.2796
2024-04-01,Ada Lovelace,0.14090000000000003
2024-05-01,GCN 3.0,0.0013
2024-05-01,GCN 4.0,0.0313
2024-05-01,RDNA 3.0,0.0047
2024-05-01,Unknown,0.064
2024-05-01,GCN 1.0,0.0022
2024-05-01,GCN 2.0,0.0003
2024-05-01,RDNA 1.0,0.0136
2024-05-01,RDNA 2.0,0.03980000000000001
2024-05-01,GCN 5.0,0.0126
2024-05-01,Generation 7.5,0.0029999999999999996
2024-05-01,Generation 9.0,0.0047
2024-05-01,Generation 8.0,0.0014
2024-05-01,Generation 9.5,0.018099999999999998
2024-05-01,Generation 12.1/Generation 12.2,0.0205
2024-05-01,Generation 12.2,0.0014
2024-05-01,Maxwell,0.0093
2024-05-01,Kepler 2.0,0.0006
2024-05-01,Fermi,0.0005
2024-05-01,Kepler,0.003599999999999999
2024-05-01,Pascal,0.11100000000000002
2024-05-01,Turing 16,0.1087
2024-05-01,Fermi 2.0,0.0005
2024-05-01,Maxwell 2.0,0.012499999999999999
2024-05-01,Turing,0.09410000000000002
2024-05-01,Ampere,0.29309999999999997
2024-05-01,Ada Lovelace,0.1522
2024-06-01,GCN 3.0,0.0011
2024-06-01,GCN 4.0,0.0274
2024-06-01,RDNA 3.0,0.0046
2024-06-01,Unknown,0.058699999999999995
2024-06-01,GCN 1.0,0.002
2024-06-01,GCN 2.0,0.0002
2024-06-01,RDNA 1.0,0.012
2024-06-01,RDNA 2.0,0.03660000000000001
2024-06-01,GCN 5.0,0.0109
2024-06-01,Generation 7.5,0.0028
2024-06-01,Generation 9.0,0.0042
2024-06-01,Generation 8.0,0.0012
2024-06-01,Generation 9.5,0.015300000000000001
2024-06-01,Generation 12.1/Generation 12.2,0.0193
2024-06-01,Generation 12.2,0.0015999999999999999
2024-06-01,Maxwell,0.0078
2024-06-01,Kepler 2.0,0.0005
2024-06-01,Fermi,0.00039999999999999996
2024-06-01,Kepler,0.0030999999999999995
2024-06-01,Pascal,0.09799999999999999
2024-06-01,Turing 16,0.0999
2024-06-01,Fermi 2.0,0.0004
2024-06-01,Maxwell 2.0,0.010899999999999998
2024-06-01,Turing,0.08530000000000001
2024-06-01,Ampere,0.2729999999999999
2024-06-01,Ada Lovelace,0.16140000000000002
2024-07-01,GCN 3.0,0.0011
2024-07-01,GCN 4.0,0.0266
2024-07-01,RDNA 3.0,0.0047
2024-07-01,Unknown,0.0584
2024-07-01,GCN 1.0,0.0019000000000000002
2024-07-01,GCN 2.0,0.0002
2024-07-01,RDNA 1.0,0.011600000000000001
2024-07-01,RDNA 2.0,0.03560000000000001
2024-07-01,GCN 5.0,0.0113
2024-07-01,Generation 7.5,0.0026999999999999997
2024-07-01,Generation 9.0,0.0042
2024-07-01,Generation 8.0,0.0013
2024-07-01,Generation 9.5,0.015700000000000002
2024-07-01,Generation 12.1/Generation 12.2,0.0195
2024-07-01,Generation 12.2,0.0014999999999999998
2024-07-01,Maxwell,0.007600000000000001
2024-07-01,Kepler 2.0,0.0005
2024-07-01,Fermi,0.00039999999999999996
2024-07-01,Kepler,0.0028
2024-07-01,Pascal,0.09500000000000001
2024-07-01,Turing 16,0.0987
2024-07-01,Fermi 2.0,0.0004
2024-07-01,Maxwell 2.0,0.010499999999999999
2024-07-01,Turing,0.0853
2024-07-01,Ampere,0.2692
2024-07-01,Ada Lovelace,0.16860000000000003
2024-08-01,GCN 3.0,0.0009
2024-08-01,GCN 4.0,0.0258
2024-08-01,RDNA 3.0,0.0055
2024-08-01,Unknown,0.05740000000000001
2024-08-01,GCN 1.0,0.0016
2024-08-01,GCN 2.0,0.0002
2024-08-01,RDNA 1.0,0.0114
2024-08-01,RDNA 2.0,0.03640000000000001
2024-08-01,GCN 5.0,0.0101
2024-08-01,Generation 7.5,0.0026
2024-08-01,Generation 9.0,0.0038
2024-08-01,Generation 8.0,0.0011
2024-08-01,Generation 9.5,0.0142
2024-08-01,Generation 12.1/Generation 12.2,0.0196
2024-08-01,Generation 12.2,0.0014999999999999998
2024-08-01,Maxwell,0.0071
2024-08-01,Kepler 2.0,0.0004
2024-08-01,Fermi,0.00039999999999999996
2024-08-01,Kepler,0.0028999999999999994
2024-08-01,Pascal,0.09120000000000002
2024-08-01,Turing 16,0.0956
2024-08-01,Fermi 2.0,0.0004
2024-08-01,Maxwell 2.0,0.009999999999999998
2024-08-01,Turing,0.0789
2024-08-01,Ampere,0.26699999999999996
2024-08-01,Ada Lovelace,0.20619999999999997
2024-08-01,X1,0.0001
2024-09-01,GCN 3.0,0.0006999999999999999
2024-09-01,GCN 4.0,0.0245
2024-09-01,RDNA 3.0,0.0054
2024-09-01,Unknown,0.055
2024-09-01,GCN 1.0,0.0017000000000000001
2024-09-01,GCN 2.0,0.0002
2024-09-01,RDNA 1.0,0.0109
2024-09-01,RDNA 2.0,0.0346
2024-09-01,GCN 5.0,0.0096
2024-09-01,Generation 7.5,0.0023
2024-09-01,Generation 9.0,0.0034999999999999996
2024-09-01,Generation 8.0,0.001
2024-09-01,Generation 9.5,0.0135
2024-09-01,Generation 12.1/Generation 12.2,0.0191
2024-09-01,Generation 12.2,0.0015999999999999999
2024-09-01,Maxwell,0.0064
2024-09-01,Kepler 2.0,0.0004
2024-09-01,Kepler,0.0023
2024-09-01,Fermi,0.0002
2024-09-01,Pascal,0.08620000000000001
2024-09-01,Turing 16,0.0887
